,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,labels
448,39.38293,0.193184,32.08089,36.896835,47.73337,15.652481,132.96255,97.30409,102.164154,70.73449,1.3263178,0.5345676,0.63983715,1.2067614,1.9526148,1.3127776,16.143148,9.794078,12.3105345,6.4070477,0.8882328,0.8535229,24.862593,0.35980594,-16.547592,-0.8838081,3.7417219,4.217657,-22.448118,-0.5949936,0.029917907,1.647268,1.2962086,0.5134404,5.8897333,0.65289086,5.7615085,1.795304,18.321009,0.5687307,768.33124,0.33445,1258.3779,0.20417677,-75.738014,-1.1359661,1747.3494,0.15930991,1049.4781,0.29994804,-70.196945,-1.1004105,2809.4468,0.09405744,884.79694,0.47477436,-74.86215,-0.99530566,-6.224515,-1.0558412,19.303976,0.3610645,0.05060063,0.489713,-0.011064834,-1.0544082,0.96843415,0.7960398,26.334524,0.32836854,-16.758207,-0.88526136,4.165537,3.8956778,-23.201756,-0.59654564,-4.4952188,16.835161,0.037436504,-0.008519274,0.7035485,4.0669856,5.352798,0.119545445,0.10670594,0.05823529,0.06345311,-16.484125,qy
449,36.386765,0.22831039,29.6753,34.992603,42.29348,12.618179,99.56629,93.945076,53.629967,40.45107,0.8873974,0.67782986,0.4018936,0.80060726,1.218966,0.8170724,11.415796,5.425236,9.130494,6.246062,0.4824016,1.2072401,24.53175,0.50370336,-11.56306,-1.2313714,12.809722,1.3092582,-15.586419,-0.8885405,0.026399536,1.3260089,1.2420919,0.61065024,7.0443897,0.5565879,7.711514,1.6365908,16.196156,0.7036492,684.83795,0.4027955,1255.3062,0.17656086,-106.92677,-0.874161,1715.5974,0.17214146,973.00946,0.28885138,-97.24206,-0.902764,2737.2473,0.10734868,926.6131,0.45136765,-99.65768,-0.8553791,-9.284278,-0.7424607,20.13538,0.3892259,0.039383046,0.55944073,-0.012200977,-1.098596,0.6040052,0.99689883,28.889782,0.3721165,-15.495213,-0.9228133,11.816216,1.6607511,-18.781025,-0.7691988,-6.852055,15.543714,0.016545413,-0.0020221698,0.33808374,3.6241612,3.1081083,0.17043477,0.15515709,0.13130435,0.1729364,-18.702053,sd
450,38.982937,0.22428583,32.482998,36.75148,44.80823,12.325233,129.79256,103.181175,50.739285,40.033855,1.1062235,0.59650415,0.6500816,0.9602837,1.4870687,0.8369871,12.367553,6.018582,10.966896,6.206105,0.66837454,1.0342226,23.535398,0.5116901,-14.918213,-0.90804076,8.586009,2.074708,-20.246761,-0.7326038,0.025221463,1.2663444,1.3615043,0.59179896,7.224322,0.5955329,6.7081013,2.0494587,13.9460335,0.8514357,714.7209,0.37269506,1282.5237,0.1766505,-95.90303,-0.9656608,1740.4099,0.15851973,1024.7825,0.28279176,-83.856735,-0.99882203,2748.9836,0.095467076,1000.6341,0.4599759,-86.27107,-0.94254106,-8.753769,-0.7961313,19.637033,0.3992452,0.04312273,0.57051694,-0.01316772,-0.9239539,0.75710666,0.9374236,25.872358,0.40122378,-17.342016,-0.7445452,8.51728,2.2605324,-22.642954,-0.6349496,-5.9082766,15.391615,0.026858255,-0.006040774,0.5340511,5.107527,3.814714,0.15642858,0.106207825,0.079333335,0.045820907,-16.441425,ba
451,46.116062,0.15822574,39.218105,46.89322,50.965466,11.74736,125.169716,45.15876,81.636185,53.512486,2.4856277,0.7744558,0.61280096,1.9571486,4.615496,4.002695,21.969587,9.0388975,17.823523,9.5928135,1.983522,0.9445396,17.291424,0.5949915,-25.342354,-0.4804368,1.2366217,10.712588,-24.790218,-0.57729524,0.041127626,1.3931788,1.2317184,0.5790253,5.903533,0.7377395,3.2152004,3.865452,12.244048,1.0220681,851.4127,0.31722537,1199.5774,0.21659504,-95.319405,-1.0092704,1835.7615,0.15404426,1110.9275,0.31912735,-75.12849,-1.1682711,2809.3406,0.1006486,935.8738,0.33025843,-77.56506,-1.0945346,-4.414394,-1.3080183,15.34939,0.35324156,0.04274316,0.6912257,-0.00980724,-1.3919146,2.6780198,0.6781739,15.943584,0.60888684,-29.297518,-0.33833262,-3.3446727,-3.8335388,-29.568836,-0.4181749,-4.155097,13.127801,0.018455086,-0.0050718775,0.7333178,2.777778,2.8103044,0.22333333,0.15525964,0.12,0.13010484,-8.061254,qw
452,42.384953,0.15658337,36.659622,40.926033,47.152885,10.493263,159.28424,177.7945,76.39401,83.3772,2.051873,0.7969107,0.6452224,1.6351992,3.3508828,2.7056603,21.426792,9.927762,15.291526,7.9780755,1.5552651,1.0375854,19.19114,0.561098,-19.929752,-0.7854288,4.028541,3.9797683,-20.881056,-0.7670384,0.031764332,1.3223557,1.2366908,0.51715714,6.8666425,0.5788638,4.85684,2.4329646,14.880696,0.80374736,846.8781,0.3193129,1221.627,0.22504543,-87.18267,-1.0753113,1823.714,0.14904925,1084.938,0.30692914,-72.837494,-1.1640767,2843.3096,0.10236612,946.1217,0.33428696,-76.361176,-1.0769484,-6.3533974,-1.0130438,17.911358,0.36423862,0.044078965,0.6135777,-0.011742612,-1.1997277,1.9846907,0.8209534,19.937649,0.55179363,-23.523035,-0.6493538,-0.1690914,-97.82374,-25.388054,-0.61122876,-5.5296855,14.041876,0.019987848,-0.0028910057,0.7014592,3.2218094,2.992519,0.21499999,0.14476992,0.10636364,0.11367999,-9.743605,sd
453,37.56878,0.14395615,33.197803,37.897285,41.927574,8.729771,149.99669,332.01254,104.04948,84.63586,1.0558574,0.54306287,0.53501546,1.0247072,1.51337,0.9783546,12.417647,6.119854,8.63606,5.782972,0.5585233,0.7621858,24.130758,0.392583,-18.326654,-0.7605169,15.951725,0.8621581,-18.930065,-0.6501825,0.03567803,1.6054648,1.3177512,0.44962785,5.8380694,0.5986014,6.6828375,1.7173575,14.45306,0.5536061,773.2091,0.3604495,1252.0468,0.19621992,-100.70618,-0.8882272,1758.5073,0.14792158,1009.0952,0.27851284,-89.130684,-0.9658984,2734.2168,0.094206415,943.09973,0.36290273,-91.503654,-0.9205758,-7.641351,-0.6978572,16.440199,0.34809998,0.049471803,0.44884002,-0.013659297,-1.0791715,0.66455615,0.5615064,25.28579,0.34218648,-18.74601,-0.75507027,15.096713,0.9994414,-21.749681,-0.569786,-4.8891487,12.821969,0.024891866,-0.004478835,0.41160315,3.4770515,3.5014007,0.15959999,0.15590972,0.12238095,0.111094326,-19.761414,qy
454,33.893574,0.1893997,27.65377,33.207302,39.040253,11.386482,186.08888,327.93106,76.690735,78.699745,0.9113454,0.5976592,0.4358372,0.7862986,1.3777963,0.9419591,10.375957,5.4207187,7.6299586,4.8477154,0.4518326,0.8562968,27.145117,0.3499233,-12.7623415,-1.0934833,15.12387,0.8782099,-17.064291,-0.8222142,0.025746463,1.6037837,1.2168999,0.5455931,5.955508,0.5389803,2.5554593,4.330011,17.155668,0.47009006,699.99396,0.39280885,1273.6335,0.17269428,-86.215706,-1.045244,1704.6365,0.16645323,989.7285,0.24076028,-80.26301,-1.0523572,2724.5935,0.10344313,899.9969,0.35154232,-83.44544,-0.98384625,-9.4413595,-0.57129127,19.280539,0.3171958,0.045411345,0.49356857,-0.0147621045,-1.006757,0.5256094,0.7095072,29.146841,0.28979,-13.767052,-0.9945827,13.78066,1.0374528,-20.512312,-0.6885614,-7.391774,15.745439,0.01988615,-0.0040802523,0.32444212,3.5215948,3.5333333,0.17150943,0.15714908,0.10644444,0.09225942,-20.648409,sd
455,33.211452,0.13619472,28.823881,33.307568,36.965656,8.141775,496.47675,709.9066,16.148659,10.256123,0.8984582,0.6690499,0.34306645,0.6677811,1.5206658,1.1775993,10.486847,5.1027637,8.806868,3.8541698,0.44351947,0.9140619,27.829876,0.344909,-6.073492,-2.176812,11.891236,1.1139705,-17.51091,-0.8628643,0.01836002,1.2585015,1.0059323,0.536162,7.0967565,0.41264212,3.978025,2.742624,21.368366,0.33461106,635.3006,0.36810884,1289.0186,0.14072026,-85.29304,-1.0783736,1690.7437,0.17160094,981.4663,0.2715561,-79.474,-1.0547869,2746.936,0.10811378,937.8187,0.3210954,-82.711815,-0.9845515,-11.464133,-0.4950288,21.449211,0.2906918,0.04225518,0.6028014,-0.019245662,-0.8490968,0.5431384,0.76314336,31.392296,0.23280121,-8.361325,-1.5800493,10.9390955,1.3787676,-22.406092,-0.6596896,-8.681297,16.38056,0.021820221,-0.0034214675,0.2524725,3.4574468,3.2345016,0.19166666,0.106835805,0.117,0.078873314,-19.526293,sv
456,37.857338,0.18148345,33.530437,35.934834,44.40571,10.875271,93.58819,79.329315,62.09586,67.0043,0.8137669,0.58624095,0.4202643,0.7179649,1.1900108,0.7697465,10.851794,10.082405,7.4566803,7.610868,0.35790572,0.9212738,24.432528,0.37252292,-13.90149,-0.874824,15.9308605,0.8782029,-18.016653,-0.7259855,0.020046173,1.5998206,1.1719612,0.5575033,7.182287,0.4491633,6.668759,1.574534,13.273643,0.7578685,768.74713,0.36999232,1311.9202,0.2042676,-100.69823,-0.89687663,1734.6176,0.16590734,1050.2207,0.25644988,-92.43285,-0.93865246,2729.0417,0.11181937,933.4518,0.34894451,-94.459404,-0.90012985,-7.6408715,-0.7130102,17.557655,0.3720771,0.042613003,0.48808622,-0.005981147,-1.7715296,0.39740708,0.7131523,25.562943,0.3613405,-15.480532,-0.84171414,15.437834,0.9843199,-20.892696,-0.63748056,-6.7575827,15.969934,0.027031524,-0.0015661133,0.29787216,3.442029,3.4576888,0.15815789,0.12713142,0.11722222,0.09275448,-22.447445,sd
457,40.400497,0.23576751,29.769684,37.276108,50.34917,20.579487,40.843742,0.0,-47.863136,0.0,0.50413966,0.508178,0.2678646,0.4619879,0.70418465,0.43632004,5.065359,2.8544567,3.6145191,5.10665,0.20225926,0.6707408,29.011786,0.25833222,-16.482973,-0.81429946,14.109868,0.87006956,-15.92973,-0.9939489,0.029162638,1.2965395,1.5778253,0.34977844,7.041222,0.54179174,7.135043,1.6927487,11.46115,0.5955986,669.44025,0.45349997,1199.3049,0.15046717,-123.10334,-0.7267142,1710.567,0.20521022,889.7912,0.33986592,-117.05526,-0.73041517,2638.8992,0.10410776,895.6687,0.15742457,-117.55443,-0.72019994,-9.810244,-0.5420345,19.499416,0.21186806,0.043770663,0.62395,-0.013923267,-0.6779221,0.24422953,0.57560223,26.179598,0.30905786,-14.090137,-0.8564913,17.25607,0.7379833,-25.309065,-0.64263844,-6.2956004,18.88364,0.019271022,-0.0005320112,0.1782469,3.846154,3.2,0.13499999,0.07921489,0.12399999,0.07445804,-29.235949,qy
458,33.76608,0.14719193,29.220047,34.178883,36.528347,7.3083,62.96446,50.832294,355.58557,474.04312,1.3102459,0.4497082,0.7342382,1.29096,1.7931813,1.058943,16.939486,7.8250213,13.593629,7.9146943,0.69352585,0.69270873,29.76471,0.25749144,-19.942886,-0.5630867,17.829699,0.87017864,-14.461861,-0.98894984,0.026181681,1.7082927,1.1926235,0.5125352,5.5288363,0.61160463,3.1410873,3.8252013,16.984432,0.45302022,772.19763,0.3495447,1243.7021,0.17883946,-62.88854,-1.3550239,1759.7605,0.15239944,1034.6903,0.2676635,-57.750595,-1.306449,2754.0679,0.09878826,871.258,0.26880693,-60.778996,-1.2187079,-7.161374,-0.6402473,16.846882,0.3050033,0.04972231,0.37394178,-0.013157537,-0.9296134,0.66919297,0.55879223,31.229725,0.22675428,-19.77449,-0.5574276,19.54472,0.7659246,-15.799873,-0.921731,-2.3905175,15.385673,0.036671296,-0.006176686,0.8374675,4.868914,3.448276,0.20888889,0.25026408,0.07,0.037416574,-17.773779,sd
459,40.270794,0.17747495,32.310368,41.47023,45.442677,13.132309,108.300896,32.594204,57.537968,42.53616,1.0247145,0.505746,0.54250216,1.0121949,1.4216927,0.87919056,10.747713,3.892872,4.8984003,1.8548979,0.56847775,0.7532263,22.969809,0.28450075,-20.344671,-0.788321,7.785184,2.238162,-13.065033,-1.1258543,0.029391045,1.4038695,1.594833,0.526916,5.045509,0.5680967,11.892359,0.9913111,19.04112,0.39174956,859.39813,0.27564585,1288.1251,0.16155899,-124.055855,-0.70335454,1841.8851,0.13090709,1086.9272,0.24374709,-113.59804,-0.7541854,2840.238,0.103423566,1028.856,0.42997286,-116.05075,-0.7147729,-6.5335813,-1.0674282,16.786907,0.29283255,0.044775486,0.49292073,-0.008230088,-1.6014292,0.5897337,0.5941221,23.970213,0.23892513,-20.620441,-0.642246,8.735391,1.704779,-16.27699,-0.8409809,-4.127378,17.258678,0.029378267,0.0017903286,0.54923254,3.508772,5.0,0.08272727,0.04350359,0.103999995,0.0397995,-20.360983,ba
460,36.861233,0.17465928,31.42037,36.87249,41.7313,10.31093,124.05327,62.20862,88.17267,114.68322,0.7043945,0.76512915,0.26165348,0.5223479,1.1027874,0.8411339,7.9019604,4.7353983,4.698268,2.9935644,0.3547466,1.1320947,28.43048,0.25910145,-14.136071,-0.9219453,13.102791,1.2417481,-13.526599,-0.9557289,0.035429105,1.801135,1.4593635,0.58164346,5.2808537,0.6940341,6.7669,1.6191382,19.794998,0.43671328,753.91693,0.3218013,1376.713,0.20514736,-126.20641,-0.7084991,1697.5172,0.12510723,1127.8458,0.2423871,-114.439255,-0.7679255,2737.6096,0.08917294,976.5704,0.3018949,-117.64722,-0.71701896,-8.437594,-0.72097844,20.514454,0.3409671,0.039707866,0.53393614,-0.010003288,-1.1924194,0.40537637,0.9000544,29.827713,0.25463152,-16.821558,-0.7422204,10.0111065,1.6284788,-17.771975,-0.81657505,-8.221614,19.366596,0.022033975,-0.0012436176,0.3159179,2.5,3.8323357,0.11,0.13114877,0.1348387,0.15054461,-22.994965,sv
461,35.183826,0.0656443,34.288498,35.52685,36.797974,2.5094757,22.685436,13.600568,24.856028,10.3673935,0.83556473,0.5435313,0.3906385,0.7487132,1.317211,0.92657256,11.393001,5.732747,7.707025,5.554174,0.4777443,0.7376051,30.03327,0.27810964,-10.028231,-0.9190938,20.853384,0.6008973,-14.671595,-0.775238,0.027639443,0.6868549,1.3687859,0.522507,5.644876,0.43680695,9.834756,0.77751404,21.177162,0.3222275,621.7998,0.38062096,1403.8254,0.15648131,-126.44013,-0.68346137,1624.0951,0.11958151,1037.5029,0.28699946,-113.55758,-0.74647087,2676.9673,0.08287413,924.7938,0.21482189,-115.99868,-0.70897937,-11.069433,-0.45057213,20.087608,0.3910117,0.050814833,0.3466556,-0.012141473,-0.79438543,0.5405256,0.59292233,33.58401,0.13395236,-13.040997,-0.79128903,19.73494,0.6436888,-12.386198,-0.8641026,-10.190062,18.434668,0.034689277,-0.010670867,0.44405797,5.2631583,4.2168674,0.10285714,0.08361721,0.098749995,0.07096434,-20.794065,sd
462,33.75116,0.103587836,31.174644,34.05061,36.41315,5.2385063,192.92574,266.18384,50.261917,70.86568,0.55852586,0.6612968,0.27354693,0.44610512,0.76200384,0.4884569,7.5818114,6.2554784,4.1881776,4.6506824,0.2605734,1.0036521,32.84485,0.21820317,-7.824314,-1.5619227,16.103186,0.791519,-13.293295,-0.7535868,0.024147084,1.029912,1.2601943,0.5044358,5.9668374,0.4604438,5.4715137,1.6728112,21.87232,0.34231785,605.2471,0.36032844,1389.6002,0.13230257,-108.51439,-0.82918,1650.8708,0.14575344,1092.6173,0.26732183,-102.70496,-0.83084565,2693.1992,0.10039327,1036.438,0.3486963,-106.33075,-0.77166045,-12.821854,-0.42459542,24.076824,0.32501268,0.028763253,0.83211976,-0.014563814,-0.6627811,0.26624072,0.9325048,34.832874,0.15447105,-6.504879,-1.9802958,16.393713,0.81414104,-12.105694,-0.9003798,-10.3288,19.91839,0.022790631,-0.010357327,0.24071896,3.3288949,3.489933,0.14461538,0.111983195,0.121923074,0.09949948,-24.926964,sd
463,32.35675,0.08705881,30.92897,32.37586,35.256237,4.3272667,90.05565,45.95181,12.706246,5.748886,0.53081155,0.3452343,0.34149066,0.54204273,0.71131253,0.36982188,3.45548,1.6319281,2.543858,1.3935679,0.2232445,0.58605576,36.257214,0.11340608,-5.329959,-2.3700213,16.627853,0.83720374,-12.28493,-0.8587766,0.022558102,1.138428,1.0503091,0.4727255,6.364035,0.43266633,2.3881476,3.4719152,21.371643,0.39198717,644.2888,0.38432136,1457.9843,0.19288953,-78.574684,-1.0893924,1690.8887,0.1810015,1248.3159,0.3455349,-83.09433,-0.94486856,2718.0046,0.12648363,1112.1908,0.3624056,-86.05439,-0.88839793,-13.753883,-0.4110361,26.394869,0.34627768,0.016870458,1.3019319,-0.018281171,-0.576724,0.19456242,0.62332004,36.182735,0.113456026,-1.5488876,-7.844851,17.418678,0.9022352,-12.067151,-1.0157027,-9.738047,20.961163,0.021474674,-0.01649101,0.28766283,4.6728973,3.3492825,0.18857142,0.14075598,0.089999996,0.050142653,-27.355476,ba
464,28.842491,0.12505037,25.67776,28.427391,31.315092,5.637333,178.65636,302.5223,65.02316,82.24129,0.6163226,0.5955012,0.2973585,0.5121127,0.9483491,0.6509906,7.8772564,6.055503,5.4825788,2.2403414,0.2471364,0.86133075,30.006145,0.4316563,-11.650038,-1.3358014,17.433315,0.8591195,-11.325704,-0.885,0.025548724,1.1909121,1.269147,0.6852735,4.4517665,0.52311844,0.07707244,122.20473,20.313084,0.45250317,606.3954,0.39487758,1298.8048,0.16701072,-85.76997,-1.0587572,1596.1252,0.15073605,1062.0945,0.27535224,-85.80361,-1.0111423,2662.32,0.09286187,850.32227,0.24677204,-90.84877,-0.91218054,-11.621515,-0.38636398,23.263561,0.25835457,0.030573193,0.74157387,-0.013506227,-0.80864084,0.28244677,0.79995865,36.26615,0.18031421,-10.355295,-1.2010121,14.302464,0.9927343,-12.135477,-0.9034188,-4.5964556,13.876867,0.0040824907,0.002457229,0.1876793,3.3994334,3.7463977,0.15153846,0.08583043,0.09384615,0.0695633,-26.143814,xx
465,34.987644,0.2874911,28.267948,30.106834,51.124554,22.856606,156.66925,109.28708,38.77455,27.242493,0.6335795,0.70058894,0.154451,0.5950366,1.008869,0.85441804,2.439526,1.0139307,3.527774,1.6671929,0.21501954,0.8712245,18.708838,0.6471404,-16.279852,-1.1897347,15.86552,0.91647583,-14.9182005,-0.5397606,0.025722863,1.1855711,1.3885155,0.5486559,5.278877,0.547754,-5.8553452,-1.4029742,15.976945,0.4620238,579.62616,0.44799268,1226.2927,0.16188289,-160.9508,-0.47572324,1581.7291,0.1721249,996.1689,0.14170584,-147.19609,-0.5616984,2627.0667,0.08666151,887.671,0.3299628,-150.05792,-0.52064115,-7.3448076,-1.2367479,20.766745,0.3528601,0.02670144,0.85652214,-0.0028504555,-4.9526887,0.25543267,0.67833227,25.110926,0.46571776,-12.611105,-1.3301777,10.669956,1.1744657,-18.123943,-0.38370895,-0.28489414,12.897717,0.0016172922,0.010160475,0.20879874,1.7441862,2.3952096,0.105,0.06576473,0.23200001,0.2314649,-28.001053,b
466,30.821712,0.138558,28.581017,30.854445,33.895035,5.3140182,98.64466,0.0,55.304935,56.860638,0.30254284,0.6441325,0.12592125,0.2472649,0.42907268,0.30315143,3.1179543,3.6656497,2.8868382,2.3337107,0.1062669,1.1290195,22.928144,0.5320528,-5.61601,-1.6437224,21.468472,0.43838108,-9.333736,-0.8323404,0.026082225,0.44683823,1.9067795,0.57959616,5.1326523,0.5227157,7.0794253,0.9917363,20.641296,0.15869166,568.8868,0.46792144,1314.314,0.14580534,-181.614,-0.29634416,1616.0192,0.10696058,839.26654,0.18326543,-180.00002,-0.29105917,2605.7927,0.08826511,925.85394,0.13916577,-179.74799,-0.29575807,-10.901787,-0.45257294,16.172813,0.33893058,0.033061214,0.51805747,-0.009752873,-0.9711324,0.21683645,0.74309886,24.145197,0.49596685,-0.47550207,-20.734463,32.808704,0.3780195,-4.171516,-1.4188911,-8.63277,17.169899,0.003915067,-0.0022888617,0.09399097,1.9138757,1.9607843,0.049999997,0.035355337,0.35,0.32960582,-33.411503,sv
467,40.843407,0.10867249,36.03109,40.78648,44.46962,8.43853,81.36892,19.984709,37.107815,10.747692,1.1663474,0.7196326,0.33879015,0.9911657,2.057955,1.7191648,9.33823,5.522561,6.534149,3.7799733,0.7288478,1.1658195,22.791903,0.38946047,-20.07882,-0.7160834,11.414952,1.6286714,-26.81178,-0.56301665,0.019245882,1.3660002,1.150508,0.6057251,7.975564,0.5517313,3.5762515,3.0042062,11.7515,1.1741912,816.2863,0.355432,1220.2612,0.20734209,-91.059044,-1.042933,1842.7438,0.15777144,1089.9431,0.34923753,-78.33773,-1.1127336,2812.4924,0.10680015,1090.1484,0.38016987,-79.74088,-1.0776161,-6.7998786,-1.1677399,17.867289,0.47288123,0.053756125,0.4080255,-0.014364743,-1.641633,1.0326506,0.882856,24.189924,0.3265508,-23.962475,-0.6380854,7.183359,2.8041618,-31.02322,-0.49175256,-4.5970335,11.988288,0.0147278495,-0.0046879887,0.14732789,2.4615386,1.8808779,0.33666667,0.31909594,0.175,0.28412145,-14.269292,sv
468,39.9688,0.16722575,34.821953,38.295116,45.997917,11.175964,176.28511,224.82025,46.423958,25.212969,1.6398754,0.5750955,0.7855755,1.395767,2.4593549,1.6737794,12.51825,4.6018267,8.749495,3.0801163,1.2968289,0.95515025,27.36627,0.35042885,-19.183262,-0.89155877,3.0478883,6.0609183,-22.988783,-0.6885318,0.024653975,1.0764445,1.3213903,0.52450603,6.584874,0.55772454,6.9616046,1.685671,19.729528,0.5894569,699.3048,0.35356203,1264.2086,0.18276654,-61.050903,-1.380944,1716.4263,0.16285324,1047.5211,0.2696648,-52.013306,-1.3716954,2709.4944,0.099007934,923.9251,0.250562,-56.58183,-1.2193832,-6.8689833,-1.4393727,20.808264,0.35697532,0.047301967,0.5546057,-0.017162781,-1.316818,1.3425833,0.8898163,27.674562,0.33005154,-20.470133,-0.7812761,1.7264122,10.727987,-24.831526,-0.65022796,-9.274894,19.098286,0.04195057,-0.0155708445,1.2015359,3.3163266,3.8759692,0.19266666,0.24411653,0.045333333,0.027292654,-12.012921,sd
469,40.6365,0.16725267,34.57674,38.77655,46.21669,11.63995,160.03065,198.67137,56.807983,24.693317,1.0783002,0.7597448,0.4983948,0.8227936,1.4967167,0.99832195,11.514436,9.115624,5.676072,3.778931,0.70140773,1.4118762,25.925236,0.38833803,-18.723564,-0.7853994,8.954719,1.8624208,-13.33178,-0.9495356,0.030487875,1.1517186,1.40039,0.43941468,5.2170815,0.67445344,7.985741,1.5034137,19.906622,0.47109964,717.4711,0.33834368,1330.4845,0.17152674,-115.611725,-0.8085334,1665.1511,0.13358769,1131.3557,0.29789418,-100.48037,-0.9064383,2719.2966,0.09418896,938.6589,0.30300364,-105.21615,-0.825046,-5.018687,-1.7225009,19.193392,0.38528636,0.038419135,0.67301685,-0.005662035,-2.6911013,0.8849878,1.2196622,29.57422,0.26886767,-23.825161,-0.6317496,6.1543345,2.9997816,-16.39109,-0.76359546,-5.7795963,14.836596,0.03267881,-0.004871357,0.5206515,2.1148036,3.5276074,0.13782609,0.16581699,0.144,0.15742934,-16.47538,sd
470,31.270817,0.15131049,27.685926,31.522835,34.413807,6.7278805,167.14996,240.03558,149.40309,336.91797,0.50387233,0.71241057,0.23749064,0.42683715,0.72032446,0.4828338,7.010777,5.4744625,5.1072145,4.09858,0.22590986,1.3615263,29.263927,0.36825067,-3.5168688,-3.1616375,16.50048,0.8289693,-4.7176647,-2.196844,0.019330129,0.9622335,1.1556823,0.5988633,6.377885,0.47133723,6.678038,1.7984586,22.952356,0.37363705,597.8068,0.43799418,1341.2826,0.16473812,-99.34095,-0.91600555,1596.8618,0.14759767,1069.6685,0.3297547,-98.82418,-0.85839623,2664.0642,0.099487886,947.7018,0.27216393,-102.922195,-0.7907435,-13.889952,-0.38511273,24.495785,0.25874227,0.024947207,0.87045544,-0.008586216,-1.4673601,0.24728274,1.0847609,32.760365,0.27257308,-2.2110002,-5.195563,17.363684,0.94623554,-4.3938127,-2.6812744,-9.411943,19.26213,0.009126993,-0.00018716624,0.20102175,2.385159,3.6379771,0.14390244,0.13623649,0.125,0.15559027,-24.901989,sd
