,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,labels
219,46.97727,0.13797425,40.445263,45.988174,53.165855,12.7205925,186.42773,129.45697,67.53153,41.860054,0.74758077,0.91943675,0.1126149,0.5398139,1.4280825,1.3154676,9.666907,6.418676,8.198714,5.013336,0.43665284,1.2339308,21.649632,0.36701638,-15.855167,-1.0069017,9.194997,1.270534,-18.191582,-0.7929428,0.045219056,1.1345725,1.4988463,0.47533277,6.2017817,0.56319076,7.3855505,1.3862445,13.243972,0.7075998,876.3928,0.25956273,1256.5763,0.18980192,-153.81917,-0.5109552,1805.7554,0.1144215,1079.5311,0.31304976,-140.53398,-0.5868944,2812.4763,0.07953777,897.49207,0.3215312,-142.2123,-0.5626705,-6.857927,-0.92337596,16.855751,0.42010233,0.054762024,0.4804831,-0.011679436,-1.0526496,0.8057594,0.6753018,19.95383,0.4152401,-26.04235,-0.5977936,2.8356917,4.927745,-30.586573,-0.3680863,-8.137303,18.076693,0.010781543,-0.0007643123,0.260476,1.9097223,2.451839,0.12428571,0.07613093,0.26214284,0.38914153,-21.820229,sd
220,32.269676,0.0979453,29.854712,32.499355,34.667805,4.813093,201.7032,106.726494,18.522188,7.8838034,0.5794321,0.9282437,0.1337435,0.40123525,0.9150283,0.7812848,8.660931,7.0711637,4.69243,2.820492,0.2951704,1.2679123,24.256027,0.45723164,0.11888415,125.3973,15.423712,0.8279665,-10.714427,-1.7348982,0.015955051,0.9575646,1.3143011,0.62205625,6.2795997,0.54225427,2.8765273,4.2434597,20.31639,0.42745894,574.3059,0.45163065,1314.5458,0.18872468,-128.3602,-0.722723,1557.0525,0.17665073,1062.3643,0.36375976,-124.91149,-0.7098761,2634.729,0.10625531,777.2775,0.50105923,-127.59334,-0.66813165,-11.759504,-0.58424515,22.617878,0.26098114,0.037848,0.62775075,-0.01030552,-1.3621131,0.57298297,0.7440863,31.17687,0.22656707,-5.8890543,-2.8391929,14.901451,1.1855823,-18.29052,-1.386805,-9.972097,18.809017,-0.0020247358,0.0030089477,0.105533786,1.8648019,2.3640661,0.162,0.117115326,0.241,0.36949828,-21.855568,sd
221,35.27909,0.10026522,32.492207,35.62491,37.91243,5.420223,110.15845,135.61844,40.681065,43.065052,1.1379452,0.5595997,0.5596371,0.99482656,1.7437788,1.1841416,12.828935,7.109119,9.002524,6.281728,0.66344595,0.829697,26.170977,0.3942936,-13.137268,-1.2909969,11.5734,1.6628308,-22.914572,-0.95374525,0.018623678,0.9537135,1.4694356,0.5902645,4.8221364,0.74341434,0.97570866,12.012427,14.862248,0.59237427,625.95795,0.37326202,1348.3813,0.17407063,-76.72956,-1.1799085,1622.6772,0.15063252,1121.837,0.3072747,-67.20453,-1.2337867,2668.3618,0.08599923,931.4258,0.4859837,-71.58106,-1.1111246,-7.1879444,-0.88138187,19.420055,0.3000895,0.040927928,0.5358382,-0.013040227,-1.1623806,0.733285,0.6723077,28.93407,0.27257374,-17.339003,-0.9269768,10.46563,1.9317071,-28.196236,-0.7798785,-7.496421,15.271141,0.024023205,-0.009878275,0.5063256,3.529412,3.5928144,0.18416665,0.10379935,0.09777778,0.06892472,-18.37118,ad
222,34.97137,0.08569379,33.460007,35.447906,37.06134,3.6013336,55.247562,36.365406,34.87051,32.955334,0.92818916,0.6752698,0.27549744,0.86739147,1.5207586,1.2452612,11.623337,5.328889,8.853761,5.120454,0.5265319,0.8819751,30.308205,0.34969848,-8.283458,-1.7348498,12.400011,1.2069209,-16.803293,-0.8401307,0.019175302,1.0948763,1.2076206,0.5974743,6.827936,0.5089489,3.9130104,2.5505013,22.169867,0.49104106,620.48883,0.37409025,1306.6538,0.15243565,-98.440094,-0.9602243,1651.5155,0.1660627,1054.8732,0.2756911,-93.06042,-0.9492672,2710.929,0.10674439,939.70166,0.39895153,-96.35187,-0.8880268,-11.506037,-0.5492092,22.105639,0.3532458,0.053777356,0.39299396,-0.019512307,-0.78305197,0.71788406,0.5584571,34.024963,0.25307843,-11.474168,-1.3023736,10.179329,1.6337281,-22.730898,-0.61049086,-9.885341,18.287334,0.012578692,-0.004698255,0.2686654,3.3989267,2.1563342,0.26,0.18497747,0.19954546,0.2621498,-18.941294,sd
223,31.665955,0.042316493,30.910744,31.993923,32.95954,2.0487976,33.032253,28.669394,9.898199,4.1341314,0.29401755,1.0191731,0.10606113,0.11423354,0.490097,0.38403586,5.85055,4.3313036,6.701962,4.5937686,0.10117024,1.2137966,30.873165,0.17845702,-4.443726,-1.583705,17.558443,0.46476743,-6.0408254,-1.281279,0.0117075965,0.5813985,1.1438085,0.53817356,6.878275,0.37247682,-0.33462882,-20.98191,15.208626,0.6069357,506.5146,0.36872873,1390.0573,0.20712215,-142.26616,-0.60846335,1525.3235,0.13138878,973.86084,0.21355581,-140.87154,-0.60376644,2598.912,0.092301175,909.8328,0.2593161,-143.28032,-0.5697196,-11.89319,-0.40493086,22.435772,0.33900467,0.014389824,1.311473,-0.015442169,-0.6919248,0.23456638,0.57849324,35.26717,0.17549135,-9.221548,-1.0817506,22.839046,0.49819362,-4.67957,-2.3606224,-12.931164,22.522655,-0.004806019,-0.00068203826,0.038886268,2.238806,0.7604563,0.42,0.29999998,0.58,0.4000833,-30.730658,sd
224,32.842342,0.054605924,31.161154,32.752663,34.648777,3.4876232,12.00385,12.456885,21.879463,8.031407,0.15786578,0.39086607,0.10879512,0.13746227,0.19486287,0.08606775,1.3094774,0.8643587,0.7990273,0.43284345,0.051085744,0.7028393,29.426704,0.24863261,4.622358,1.69786,15.905826,0.5577545,-4.942041,-1.266394,0.022791829,0.8535072,1.2319968,0.7475785,7.7542915,0.38583586,10.024474,1.2344795,30.17861,0.29160565,639.61646,0.3392037,1373.6873,0.12900254,-156.23663,-0.49337628,1741.403,0.12598166,1099.3594,0.18743145,-160.038,-0.43090096,2796.5967,0.09995524,985.7049,0.26913372,-161.01001,-0.4174455,-22.717758,-0.20590134,32.438995,0.17692585,0.012703919,1.5446166,-0.011392272,-0.87272346,0.08861472,0.5009439,36.118835,0.16905393,10.7485,0.40447223,21.220081,0.55260587,-4.5678267,-1.5827928,-14.2519865,23.399168,-0.0036587992,-0.0018884471,0.03947018,2.4347825,1.9298246,0.11545455,0.09316296,0.35,0.38351443,-37.438587,sd
225,24.80035,0.041105147,23.916986,25.098257,25.662174,1.7451878,9.235043,1.9243894,6.195687,12.424603,0.18770738,0.56129843,0.109086625,0.12054714,0.30172285,0.19263622,1.8382441,0.7353115,1.4009922,0.8009886,0.050323386,0.6692478,28.1129,0.3302779,3.1268518,2.968614,11.23009,0.6425214,-6.2718463,-1.0679159,0.022646675,1.1479502,0.98138946,0.62689924,5.2184324,0.3438615,10.408136,0.47960252,34.386116,0.18543646,616.6194,0.3747051,1362.9741,0.12419477,-158.70157,-0.49142843,1653.3595,0.18783268,1015.1591,0.17398974,-161.26268,-0.45394173,2822.7664,0.13527751,907.6665,0.22290401,-163.26799,-0.42553294,-17.654016,-0.2734184,29.498734,0.15531549,0.012160718,1.3553133,-0.012937267,-0.6430996,0.10083871,0.21862425,37.974335,0.1455574,6.9934397,0.98087204,10.933474,1.0283825,-5.4261737,-1.4986198,-11.870488,20.82631,-0.003213844,-8.44921e-05,0.036816716,2.7210886,1.0380623,0.19999999,0.09933109,0.555,0.40115458,-37.701626,sd
226,33.93214,0.073083624,32.310715,32.685368,36.886456,4.575741,199.44897,207.80984,94.90784,61.990795,0.410671,0.7718086,0.111527406,0.3139877,0.73029274,0.61876535,5.5705147,3.6012697,3.8831012,1.4221004,0.187359,1.1280601,30.33278,0.23493086,-8.910701,-1.4044785,13.420972,0.9807726,-12.541604,-0.85682213,0.03113139,1.1886772,1.4666513,0.4088222,5.864965,0.4594168,6.7560325,2.1458588,22.700275,0.4384282,619.56866,0.3529084,1406.1019,0.13561861,-153.76396,-0.5190388,1647.2344,0.1272015,1076.8735,0.2471525,-146.98384,-0.5453257,2687.3337,0.08151274,979.03296,0.2628374,-148.29922,-0.5273316,-14.578681,-0.38395518,24.063276,0.3181269,0.040758204,0.6563602,-0.019829044,-0.6502236,0.35576916,0.7035623,34.15838,0.2158363,-6.0184608,-1.9427454,21.493847,0.7894201,-18.93359,-0.74155945,-9.233979,20.470774,0.004207857,-0.00088921643,0.120021224,2.0618558,1.7482518,0.16,0.15192103,0.325,0.29027286,-28.031143,sv
227,30.756493,0.102455184,27.078888,31.357845,34.05932,6.9804306,100.30326,72.76855,22.608711,6.52498,0.3210262,0.72326356,0.11911273,0.26514778,0.5141077,0.39499497,2.9051852,1.9924506,3.5210977,2.5021536,0.121953316,1.0352478,28.293331,0.41587457,5.6332135,1.8322151,14.668553,0.8935883,-5.4315023,-2.0737908,0.016448315,0.85549086,1.1179917,0.53806233,7.099271,0.34889448,5.813384,1.5621951,29.304962,0.28165236,563.7355,0.35505277,1427.9794,0.20458406,-122.28698,-0.7528511,1621.6482,0.15746488,1089.7794,0.20882472,-123.8891,-0.6866352,2732.5876,0.101458006,1041.7754,0.20175631,-127.7458,-0.6304595,-15.6972275,-0.3763039,29.270931,0.2638278,0.019091293,0.88089377,-0.017652988,-0.9113173,0.19572964,0.7072964,33.993412,0.32147133,8.68054,0.94206095,12.761138,1.336528,-6.322909,-2.5872476,-12.184364,22.585512,-0.009217182,-0.00034652365,0.06758901,2.621723,1.9083971,0.218,0.12056533,0.23666665,0.23364265,-28.714705,xx
228,41.79683,0.17851327,32.61728,44.466225,47.44204,14.82476,229.48518,373.43066,186.39252,429.61658,0.82839763,0.6318544,0.36338267,0.76446265,1.2428197,0.87943697,10.145662,6.235235,6.3070045,3.1878538,0.46448228,0.9381351,25.50116,0.35485953,-15.47892,-0.96836543,6.9508905,2.229831,-21.755348,-0.7494969,0.024117177,1.3322688,1.3187163,0.5034822,6.754237,0.5395552,5.659182,1.7274966,17.627378,0.5758966,836.4568,0.2912969,1289.0745,0.21262288,-101.83823,-0.91266686,1784.5183,0.1325729,1109.3893,0.2709935,-97.987625,-0.89756876,2835.9397,0.08181261,873.8524,0.3640286,-101.54445,-0.83470446,-8.559589,-0.7893888,20.419628,0.33742163,0.045515552,0.4842458,-0.009728712,-1.6773895,0.5671848,0.74335366,26.316387,0.3531092,-17.144604,-0.85812515,3.7818463,4.2341657,-25.61138,-0.6599413,-7.096029,17.867495,0.016764572,-0.003800421,0.33979762,2.9535866,2.542373,0.20933332,0.20036522,0.16862068,0.25767824,-21.60848,sv
229,38.929234,0.23740372,29.463709,35.22013,48.80083,19.337122,41.71537,16.89908,373.82278,629.65344,1.0106562,0.48252478,0.61094934,0.87840664,1.4131211,0.80217177,7.514446,3.40852,1.8714228,3.2270277,0.5379066,0.8107378,27.61884,0.4234206,-13.2160635,-1.1290212,1.7289358,8.32543,-25.313406,-0.62566066,0.026882932,1.793994,1.2264992,0.5417401,6.5171337,0.4303991,2.8575757,3.6588464,19.5049,0.520446,736.04474,0.386203,1275.3624,0.1938798,-57.085457,-1.4685205,1723.5212,0.1623849,1082.7542,0.18346567,-57.773323,-1.244732,2787.0596,0.099170856,864.14606,0.3755727,-63.054707,-1.0957528,-9.722515,-0.7264995,22.157799,0.29541448,0.040117357,0.55704224,-0.019692747,-0.88568205,0.51397794,0.81811804,29.693441,0.35262483,-13.155092,-1.1020954,2.7156558,5.1804,-24.259836,-0.6799383,-4.3310595,17.064926,0.028213859,-0.011628868,0.6116703,2.586207,3.0837004,0.24142855,0.29987755,0.08399999,0.060530987,-20.523344,sd
230,36.693703,0.2175805,31.691782,34.148148,36.698277,5.0064945,24.4954,0.0,36.26291,41.572983,0.65906435,0.7606678,0.110431135,0.62495166,1.1763213,1.0658901,7.487558,2.480046,6.4401603,3.8689358,0.3950365,1.0997336,29.239258,0.3871971,-3.2765067,-4.4232197,12.81659,1.2786691,-13.8768015,-1.1770009,0.025006654,0.86906046,1.505648,0.53371406,6.708777,0.47357783,4.733994,2.9186509,22.756336,0.43074548,687.7493,0.42515644,1298.9066,0.17100927,-123.14047,-0.73494756,1665.1434,0.1613088,1108.1267,0.3168761,-123.39845,-0.693322,2722.6714,0.099891014,913.1572,0.4364828,-125.725784,-0.6586974,-13.286916,-0.43192306,26.136623,0.2681697,0.040180027,0.53342634,-0.021905348,-0.4972247,0.62272143,0.6479009,32.672882,0.25215894,-6.7469816,-2.1465518,9.182491,1.8135767,-19.23268,-0.8284197,-11.42932,23.017687,0.010309162,-0.006104136,0.23788503,2.8037386,1.9138757,0.2175,0.19765815,0.226,0.27939937,-21.116222,sd
231,37.498615,0.14052747,32.95245,36.833664,44.456867,11.504417,121.76354,108.04427,35.758224,24.444847,0.76781136,0.8406365,0.19203068,0.5789601,1.194484,1.0024533,9.244523,8.090372,6.5128846,2.97715,0.418729,1.1961787,23.999443,0.3673421,-15.859819,-0.95672303,13.505558,0.84640306,-15.102705,-0.73574525,0.026469951,0.89940894,1.2185369,0.3589945,5.5386314,0.7838008,7.6610694,1.1679277,14.762462,0.8837239,768.7495,0.3439962,1264.9929,0.15644966,-148.96968,-0.53690624,1798.8306,0.15218793,965.28577,0.25026715,-141.83583,-0.5757871,2830.4382,0.11700236,1034.9569,0.45203647,-142.67357,-0.5647492,-9.409782,-0.8396536,18.686995,0.51516366,0.04289245,0.50918233,-0.007208089,-2.1116166,0.6620937,0.6938859,26.703669,0.32851577,-16.887365,-0.9722796,16.982172,0.73625535,-18.111393,-0.6301131,-5.2076526,15.289463,0.013169942,0.0012606356,0.3086345,2.1052632,2.5,0.11857142,0.0814912,0.22749999,0.20879115,-21.946087,sv
232,30.482595,0.15659678,25.57129,30.320377,35.38598,9.81469,201.56828,171.8684,8.899525,17.55315,0.4914152,1.1365099,0.1130956,0.30317095,0.7341088,0.6210132,6.936741,2.795799,4.298525,2.280578,0.2141037,1.6154723,27.110397,0.3400593,-10.926517,-1.0969503,16.060656,0.5909008,-9.579677,-0.77422655,0.028526103,1.2857025,1.5496548,0.5787926,3.16691,0.8090029,3.2354465,2.4740348,15.435139,0.6251869,493.62726,0.3941866,1238.3252,0.13253917,-149.68608,-0.5563979,1510.5236,0.1412466,946.16846,0.21923673,-143.65317,-0.5898541,2501.0376,0.07299312,861.5774,0.25497386,-145.01677,-0.5700274,-8.114476,-0.7679055,17.516489,0.37865394,0.031455535,0.58780104,-0.014293866,-0.70248425,0.54076326,0.89429027,32.432724,0.25366223,-19.102913,-0.8238354,17.263206,0.79460233,-13.52083,-0.7165812,-9.001847,18.72069,0.0014102753,-0.00076712196,0.07898526,1.5151516,1.5444016,0.185,0.099373035,0.352,0.42901748,-25.46001,sd
233,34.240246,0.07515879,32.053513,34.071163,35.658955,3.605442,35.768787,20.600554,36.41348,31.719799,0.23979485,0.9694575,0.10941475,0.11912554,0.32886064,0.21944588,1.7674971,0.9653116,1.4335736,0.67943764,0.095974915,1.3433213,30.705158,0.21430102,-2.6195827,-4.459089,17.076336,0.66027784,-6.0616364,-1.127837,0.025875432,0.6713144,1.3035871,0.52231985,7.531245,0.4690277,11.777591,0.72960687,26.154898,0.2854785,709.9176,0.30802667,1411.0061,0.1160787,-155.09224,-0.49890321,1750.5264,0.12176521,1148.3179,0.2588974,-152.76367,-0.49339372,2779.2004,0.0831243,990.8832,0.22354054,-153.97708,-0.47626588,-19.44021,-0.38259104,30.030226,0.25220132,0.014827694,1.2855697,-0.008384564,-0.8791949,0.16298543,0.593101,35.76029,0.16727832,2.474244,5.976394,23.23144,0.62104267,-3.718933,-2.591422,-12.2595625,24.122885,-0.007932968,0.00071460876,0.07085393,1.038961,1.0526316,0.2575,0.15546301,0.53599995,0.5273557,-32.21166,qy
234,23.950247,0.17114691,24.338884,25.328531,26.31277,1.9738865,69.01777,43.443153,418.146,566.29095,0.18416047,0.73016393,0.10864628,0.121152066,0.24204628,0.1334,1.8784589,1.3868766,1.3434166,0.8963129,0.055190846,0.8147359,31.02306,0.21211524,-3.0464253,-1.7503392,13.491285,0.5946005,-5.851155,-0.9528737,0.057182804,2.676047,1.2378284,0.78245604,3.8499415,0.5603309,5.4652085,0.86551905,27.548512,0.2246268,410.2425,0.28570408,1324.1085,0.13293682,-165.15471,-0.44258547,1409.6427,0.09868932,1004.0625,0.19268528,-165.9352,-0.42428163,2495.0417,0.07386577,951.7808,0.27117595,-168.19421,-0.39080077,-13.705188,-0.39984262,28.35468,0.1786192,0.014459407,0.7057031,-0.0066813882,-1.2870523,0.12876908,0.3202711,40.408768,0.123012155,-2.7985659,-3.599933,9.851962,1.5515144,-4.2252,-2.1688778,-12.358932,23.849905,-0.008062975,0.0018478025,0.03911957,1.2847966,1.2987013,0.13499999,0.14127396,0.6116667,0.5808447,-37.47455,sv
235,31.365044,0.029003702,30.50715,31.230122,32.11317,1.60602,149.1017,136.6754,0.87425566,11.320008,0.15465607,0.595563,0.10891786,0.114682764,0.18231803,0.07340017,0.8231326,0.49615538,1.1330351,0.73561907,0.043547012,0.7977239,29.384895,0.16489273,-3.9510777,-2.1094413,14.256647,0.47458088,-6.706988,-0.7287526,0.036760315,0.60031116,1.5529352,0.40354848,2.5631185,1.3476827,7.738693,1.3719232,23.092617,0.47286835,626.0971,0.3440385,1453.3103,0.10077065,-179.38512,-0.32757547,1674.1047,0.15713117,1207.624,0.23177646,-181.01064,-0.30194986,2780.3804,0.13641062,922.57166,0.23539945,-181.5004,-0.29239303,-13.71532,-0.5659048,25.005775,0.28247014,0.019423276,0.47898394,-0.010273817,-1.0026447,0.11027374,0.48049986,35.348713,0.17406245,-3.6471717,-4.738701,13.042911,0.97089285,-8.649803,-0.81695545,-11.985945,22.52588,-0.004139908,-4.400785e-05,0.035746004,0.95541406,0.97087383,0.103333324,0.03681787,0.6775,0.52508926,-42.637527,sd
236,31.402185,0.06909138,28.709126,31.7906,33.365902,4.6567764,31.945984,6.0559235,27.910242,0.0,0.1833865,0.75951743,0.11047332,0.12280164,0.21875602,0.1082827,1.107305,0.79167384,1.1950308,0.65831137,0.04944138,1.0049031,26.797308,0.1612667,-3.2633064,-2.4314642,16.278168,0.43486232,-10.050482,-0.8549516,0.020985117,0.82351595,1.362021,0.45929703,4.290425,0.37909764,2.4920526,2.8945425,18.489134,0.4477436,579.8253,0.34000418,1518.3752,0.15570758,-171.27419,-0.3854341,1586.0686,0.11536415,1320.8499,0.41428348,-171.48985,-0.37447608,2605.642,0.069858715,1054.4476,0.21639585,-172.44667,-0.36029902,-12.211486,-0.45516175,21.483847,0.29330942,0.0145959165,0.7686513,-0.011092778,-0.79286176,0.08357851,0.70687175,31.327484,0.10268434,-7.0670257,-1.8555654,16.109856,0.8457946,-17.043951,-0.70694286,-12.0895815,21.31894,-0.0018754083,-0.0011909264,0.043624815,1.0600708,1.7985612,0.078,0.029933259,0.38,0.39102426,-40.764606,qw
237,25.753952,0.0780698,24.451984,25.260115,28.132156,3.680172,15.09783,0.52429056,-2.8644636,8.654468,0.23925722,0.7720435,0.11139271,0.13501556,0.37916458,0.26777187,2.1323838,1.8001739,2.1543674,1.6763982,0.07080471,1.0502359,27.374134,0.37851325,0.29936382,25.54255,18.048738,0.75427455,-6.0254445,-1.6685137,0.0156381,0.93968874,0.9933052,0.73296946,5.4279504,0.3405575,3.0431826,1.800852,26.291988,0.27582568,572.8488,0.41989985,1339.3817,0.15813655,-143.76025,-0.6171443,1643.6406,0.15209422,1010.9926,0.34703127,-145.81708,-0.5659496,2691.992,0.11074891,1052.0984,0.33396408,-147.12741,-0.547794,-14.51747,-0.29272017,25.23013,0.21629466,0.029611656,0.5575609,-0.012295138,-1.3271596,0.1461678,0.63925,37.028458,0.2083556,-2.40905,-3.9086657,24.922546,0.8995307,-1.5584108,-9.698758,-11.537973,21.163088,-0.0027750388,0.0008341766,0.03961093,1.7817373,1.1261262,0.256,0.17828067,0.5083333,0.31179142,-33.188816,sd
238,31.237972,0.050468117,29.598804,31.212822,33.035244,3.4364395,56.64697,30.089075,15.383915,9.72963,0.14121452,0.34326458,0.10535061,0.12193356,0.1711906,0.06583999,0.8137289,0.78427446,0.7016429,0.516522,0.04282463,0.568915,28.90134,0.16367678,0.2765123,19.843197,14.683852,0.5035039,-7.7788796,-0.71140903,0.0272948,0.8814585,1.2692798,0.4899932,5.217623,0.37077254,8.23115,0.83868825,26.419163,0.24000213,553.18115,0.2812222,1431.8055,0.12236217,-177.2673,-0.33611396,1603.5024,0.067506135,1079.1565,0.22808209,-177.52834,-0.32125106,2666.6995,0.06261998,1048.9008,0.38445997,-178.67732,-0.3030351,-16.424288,-0.28884536,26.320675,0.17870954,0.0072638206,2.371583,-0.009178132,-0.9883077,0.06132821,0.52136844,34.55504,0.10218631,0.8693696,8.927908,18.581984,0.7097585,-7.607218,-0.89304566,-14.165768,24.313766,-0.008030679,-0.0026216225,0.0404387,1.9867551,1.5625,0.07285714,0.045265656,0.4775,0.5599944,-43.77159,sd
239,25.478657,0.10953534,21.912317,26.233196,27.990618,6.0783005,47.570255,60.929543,23.156387,5.9098487,0.21480744,0.64676684,0.108683586,0.15916227,0.30156812,0.19288453,2.2112865,1.5745242,2.5588946,2.338746,0.06560156,0.8976687,28.444103,0.38759553,-1.3518827,-4.808818,15.493859,0.45942745,-7.989614,-1.1132175,0.016572315,1.0541275,1.1894853,0.7066691,4.976068,0.43226036,2.4970896,2.7509313,29.679853,0.19261968,660.82166,0.3695738,1409.4843,0.1891166,-154.50032,-0.52296424,1631.25,0.16005354,1173.4,0.25717017,-156.88075,-0.4846371,2708.9514,0.11006964,931.14575,0.24247038,-159.07616,-0.45409396,-14.967711,-0.27310032,27.749443,0.19774576,0.026821932,0.651047,-0.011316988,-1.5145665,0.13648757,0.47888264,41.197033,0.15551606,-0.96346915,-7.920672,11.529084,0.94506854,-8.298005,-1.653995,-10.896975,20.476828,-0.0037024121,0.0022490367,0.043824635,2.3743017,1.4064698,0.16,0.08497058,0.4818182,0.5281669,-35.571297,qy
240,28.384722,0.106664665,24.711388,29.292477,31.199173,6.4877853,62.581814,73.84332,13.273862,9.569108,0.33715442,0.8014747,0.107655846,0.22415574,0.6070668,0.49941096,5.0988507,3.1590717,4.126599,1.8861821,0.13062489,0.8948271,32.16354,0.24546479,-2.0447423,-4.6768255,20.818829,0.65178674,-7.1797833,-1.5548832,0.017466113,0.83160055,1.2991238,0.7244506,6.002854,0.4269263,3.8170676,1.7474954,26.219328,0.32862508,570.5756,0.3961432,1299.0302,0.17066926,-127.286224,-0.7267657,1661.9277,0.15820739,962.9121,0.2760047,-130.29536,-0.6588504,2674.1355,0.11270903,950.15027,0.2825808,-131.54468,-0.6406688,-15.329899,-0.4078425,23.400503,0.30406773,0.025519907,0.8060445,-0.015926389,-1.0148721,0.23104575,0.42060563,37.29293,0.20621336,-2.1788628,-5.52285,28.491146,0.6109858,-7.3111415,-2.2908425,-13.423114,24.048523,-0.0025846134,-0.001246471,0.0683596,2.4866786,1.6129032,0.23222221,0.16026212,0.36555555,0.4389409,-29.318666,sd
241,30.854065,0.043636948,30.190996,30.84572,32.04097,1.8499737,12.407494,0.0,-35.17503,34.11377,0.16886903,0.45560902,0.11013274,0.14915398,0.20072532,0.09059258,0.9883541,0.5285062,0.7319441,0.55506444,0.044498585,0.54444796,28.661785,0.16147475,-4.851466,-1.6365511,14.563431,0.40613657,-5.8603783,-1.1620796,0.018683687,0.9562514,1.2235545,0.7069806,5.3047643,0.4040237,7.9388466,1.5511554,23.120226,0.35961622,618.60205,0.29908186,1378.5844,0.08547089,-180.53906,-0.3130852,1717.1824,0.10175587,988.7946,0.13533852,-180.39716,-0.30405268,2791.4688,0.062214583,1009.678,0.5114143,-181.13795,-0.29084715,-15.587759,-0.38163924,24.652578,0.15372883,0.019672247,0.69036955,-0.0066781496,-1.6473728,0.07813311,0.34042442,28.803305,0.18133163,3.784362,4.0319777,18.473639,0.59371173,-5.7167478,-2.284624,-10.818679,20.937336,0.004897215,0.00044959548,0.04077794,2.5925925,1.1320755,0.089999996,0.0725718,0.76666665,0.3591038,-43.041973,sd
